REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2026/07/01 00:05:00,6006.64,69.02,TRADE
QLD1,2026/07/01 00:10:00,5916.26,69.68,TRADE
QLD1,2026/07/01 00:15:00,5941.04,95.46,TRADE
QLD1,2026/07/01 00:20:00,5882.7,88.34,TRADE
QLD1,2026/07/01 00:25:00,5895.94,75.34,TRADE
QLD1,2026/07/01 00:30:00,5883.05,68.95,TRADE
QLD1,2026/07/01 00:35:00,5839.56,72.94,TRADE
QLD1,2026/07/01 00:40:00,5840.7,73.41,TRADE
QLD1,2026/07/01 00:45:00,5818.74,86.61,TRADE
QLD1,2026/07/01 00:50:00,5745.87,84.61,TRADE
QLD1,2026/07/01 00:55:00,5752.94,64.23,TRADE
QLD1,2026/07/01 01:00:00,5698.37,68.52,TRADE
QLD1,2026/07/01 01:05:00,5713.43,89.03,TRADE
QLD1,2026/07/01 01:10:00,5695.62,82.27,TRADE
QLD1,2026/07/01 01:15:00,5692.56,72.81,TRADE
QLD1,2026/07/01 01:20:00,5647.07,71.40,TRADE
QLD1,2026/07/01 01:25:00,5627.81,73.44,TRADE
QLD1,2026/07/01 01:30:00,5656.71,74.99,TRADE
QLD1,2026/07/01 01:35:00,5676.55,74.54,TRADE
QLD1,2026/07/01 01:40:00,5623.52,74.03,TRADE
QLD1,2026/07/01 01:45:00,5629.48,70.49,TRADE
QLD1,2026/07/01 01:50:00,5614.76,77.09,TRADE
QLD1,2026/07/01 01:55:00,5577.82,79.03,TRADE
QLD1,2026/07/01 02:00:00,5617.06,71.39,TRADE
QLD1,2026/07/01 02:05:00,5562.57,75.10,TRADE
QLD1,2026/07/01 02:10:00,5548.58,73.44,TRADE
QLD1,2026/07/01 02:15:00,5561.39,73.44,TRADE
QLD1,2026/07/01 02:20:00,5529.34,70.43,TRADE
QLD1,2026/07/01 02:25:00,5500.62,70.40,TRADE
QLD1,2026/07/01 02:30:00,5559.14,70.90,TRADE
QLD1,2026/07/01 02:35:00,5509.29,73.44,TRADE
QLD1,2026/07/01 02:40:00,5494.39,74.59,TRADE
QLD1,2026/07/01 02:45:00,5495.8,73.44,TRADE
QLD1,2026/07/01 02:50:00,5449.43,69.49,TRADE
QLD1,2026/07/01 02:55:00,5482.97,73.44,TRADE
QLD1,2026/07/01 03:00:00,5466.1,73.44,TRADE
QLD1,2026/07/01 03:05:00,5445.56,70.36,TRADE
QLD1,2026/07/01 03:10:00,5520.46,71.33,TRADE
QLD1,2026/07/01 03:15:00,5502.29,71.32,TRADE
QLD1,2026/07/01 03:20:00,5469.58,76.98,TRADE
QLD1,2026/07/01 03:25:00,5546.08,77.53,TRADE
QLD1,2026/07/01 03:30:00,5529.88,70.89,TRADE
QLD1,2026/07/01 03:35:00,5566.58,71.84,TRADE
QLD1,2026/07/01 03:40:00,5607.48,73.44,TRADE
QLD1,2026/07/01 03:45:00,5604.27,77.14,TRADE
QLD1,2026/07/01 03:50:00,5597.18,76.60,TRADE
QLD1,2026/07/01 03:55:00,5548.57,73.44,TRADE
QLD1,2026/07/01 04:00:00,5562,76.09,TRADE
QLD1,2026/07/01 04:05:00,5539.69,64.53,TRADE
QLD1,2026/07/01 04:10:00,5592.85,69.25,TRADE
QLD1,2026/07/01 04:15:00,5634.47,70.66,TRADE
QLD1,2026/07/01 04:20:00,5631.62,70.78,TRADE
QLD1,2026/07/01 04:25:00,5683.37,75.23,TRADE
QLD1,2026/07/01 04:30:00,5661.99,65.85,TRADE
QLD1,2026/07/01 04:35:00,5665.27,69.25,TRADE
QLD1,2026/07/01 04:40:00,5710.45,70.29,TRADE
QLD1,2026/07/01 04:45:00,5692.43,73.80,TRADE
QLD1,2026/07/01 04:50:00,5723.74,73.83,TRADE
QLD1,2026/07/01 04:55:00,5765.68,71.23,TRADE
QLD1,2026/07/01 05:00:00,5791.12,69.25,TRADE
QLD1,2026/07/01 05:05:00,5820.53,72.50,TRADE
QLD1,2026/07/01 05:10:00,5905.33,76.63,TRADE
QLD1,2026/07/01 05:15:00,5961.63,87.74,TRADE
QLD1,2026/07/01 05:20:00,6010.62,73.28,TRADE
QLD1,2026/07/01 05:25:00,6028.04,76.99,TRADE
QLD1,2026/07/01 05:30:00,6104.19,79.43,TRADE
QLD1,2026/07/01 05:35:00,6050.29,59.36,TRADE
QLD1,2026/07/01 05:40:00,6163.53,80.82,TRADE
QLD1,2026/07/01 05:45:00,6211.79,90.01,TRADE
QLD1,2026/07/01 05:50:00,6214.65,81.92,TRADE
QLD1,2026/07/01 05:55:00,6217.28,85.31,TRADE
QLD1,2026/07/01 06:00:00,6321.13,84.63,TRADE
QLD1,2026/07/01 06:05:00,6357.7,84.63,TRADE
QLD1,2026/07/01 06:10:00,6414.48,90.01,TRADE
QLD1,2026/07/01 06:15:00,6443.31,90.50,TRADE
QLD1,2026/07/01 06:20:00,6501.52,102.90,TRADE
QLD1,2026/07/01 06:25:00,6517.36,92.30,TRADE
QLD1,2026/07/01 06:30:00,6552.76,101.58,TRADE
QLD1,2026/07/01 06:35:00,6590.39,103.83,TRADE
QLD1,2026/07/01 06:40:00,6644.97,108.37,TRADE
QLD1,2026/07/01 06:45:00,6649.89,105.73,TRADE
QLD1,2026/07/01 06:50:00,6736.06,108.11,TRADE
QLD1,2026/07/01 06:55:00,6751.63,105.53,TRADE
QLD1,2026/07/01 07:00:00,6789.71,105.49,TRADE
QLD1,2026/07/01 07:05:00,6847.01,103.82,TRADE
QLD1,2026/07/01 07:10:00,6843.24,105.49,TRADE
QLD1,2026/07/01 07:15:00,6853.63,108.11,TRADE
QLD1,2026/07/01 07:20:00,6858.78,107.73,TRADE
QLD1,2026/07/01 07:25:00,6862.46,110.58,TRADE
QLD1,2026/07/01 07:30:00,6739.25,108.11,TRADE
QLD1,2026/07/01 07:35:00,6716.46,109.66,TRADE
QLD1,2026/07/01 07:40:00,6673.41,104.34,TRADE
QLD1,2026/07/01 07:45:00,6692.74,105.49,TRADE
QLD1,2026/07/01 07:50:00,6571.75,105.53,TRADE
QLD1,2026/07/01 07:55:00,6449.49,100.24,TRADE
QLD1,2026/07/01 08:00:00,6419.8,97,TRADE
QLD1,2026/07/01 08:05:00,6399.85,101.26,TRADE
QLD1,2026/07/01 08:10:00,6414.25,95.03,TRADE
QLD1,2026/07/01 08:15:00,6425.68,95.03,TRADE
QLD1,2026/07/01 08:20:00,6289.19,76.63,TRADE
QLD1,2026/07/01 08:25:00,6285.91,94.34,TRADE
QLD1,2026/07/01 08:30:00,6245.27,76.63,TRADE
QLD1,2026/07/01 08:35:00,6064.81,44.89,TRADE
QLD1,2026/07/01 08:40:00,5978.65,67.75,TRADE
QLD1,2026/07/01 08:45:00,5953.45,76.63,TRADE
QLD1,2026/07/01 08:50:00,5865.85,76.63,TRADE
QLD1,2026/07/01 08:55:00,5779.63,68.99,TRADE
QLD1,2026/07/01 09:00:00,5718.55,98.04,TRADE
QLD1,2026/07/01 09:05:00,5618.91,85,TRADE
QLD1,2026/07/01 09:10:00,5588.46,85,TRADE
QLD1,2026/07/01 09:15:00,5519.04,67.75,TRADE
QLD1,2026/07/01 09:20:00,5395.29,67.75,TRADE
QLD1,2026/07/01 09:25:00,5319.27,67.75,TRADE
QLD1,2026/07/01 09:30:00,5204.08,55.94,TRADE
QLD1,2026/07/01 09:35:00,5200.17,45.02,TRADE
QLD1,2026/07/01 09:40:00,5041.28,44.89,TRADE
QLD1,2026/07/01 09:45:00,5056.28,67.75,TRADE
QLD1,2026/07/01 09:50:00,4945.39,67.75,TRADE
QLD1,2026/07/01 09:55:00,4910.33,55.75,TRADE
QLD1,2026/07/01 10:00:00,4856.28,45.02,TRADE
QLD1,2026/07/01 10:05:00,4793.06,55.75,TRADE
QLD1,2026/07/01 10:10:00,4830.22,55.76,TRADE
QLD1,2026/07/01 10:15:00,4806.33,53.75,TRADE
QLD1,2026/07/01 10:20:00,4735.81,55.76,TRADE
QLD1,2026/07/01 10:25:00,4706.24,55.76,TRADE
QLD1,2026/07/01 10:30:00,4663.8,55.94,TRADE
QLD1,2026/07/01 10:35:00,4595.47,55.76,TRADE
QLD1,2026/07/01 10:40:00,4551.84,55.94,TRADE
QLD1,2026/07/01 10:45:00,4573.74,67.23,TRADE
QLD1,2026/07/01 10:50:00,4552.11,67.75,TRADE
QLD1,2026/07/01 10:55:00,4648.58,55.94,TRADE
QLD1,2026/07/01 11:00:00,4685.95,55.94,TRADE
QLD1,2026/07/01 11:05:00,4639.56,67.99,TRADE
QLD1,2026/07/01 11:10:00,4767.86,77.87,TRADE
QLD1,2026/07/01 11:15:00,4677.88,67.72,TRADE
QLD1,2026/07/01 11:20:00,4711.02,67.09,TRADE
QLD1,2026/07/01 11:25:00,4798.9,67.58,TRADE
QLD1,2026/07/01 11:30:00,4830.43,68.04,TRADE
QLD1,2026/07/01 11:35:00,4787.34,68.45,TRADE
QLD1,2026/07/01 11:40:00,4945.59,73.07,TRADE
QLD1,2026/07/01 11:45:00,5040.55,69.52,TRADE
QLD1,2026/07/01 11:50:00,4929.19,67.99,TRADE
QLD1,2026/07/01 11:55:00,5012.6,69.09,TRADE
QLD1,2026/07/01 12:00:00,4893.31,67.99,TRADE
QLD1,2026/07/01 12:05:00,4915.35,71.67,TRADE
QLD1,2026/07/01 12:10:00,4962.89,76.64,TRADE
QLD1,2026/07/01 12:15:00,5004.23,68.21,TRADE
QLD1,2026/07/01 12:20:00,4995.82,72.89,TRADE
QLD1,2026/07/01 12:25:00,4973.77,72.50,TRADE
QLD1,2026/07/01 12:30:00,4829.03,70.70,TRADE
QLD1,2026/07/01 12:35:00,4871.4,70.73,TRADE
QLD1,2026/07/01 12:40:00,4871.27,76.64,TRADE
QLD1,2026/07/01 12:45:00,4979.36,76.64,TRADE
QLD1,2026/07/01 12:50:00,4975.86,75.21,TRADE
QLD1,2026/07/01 12:55:00,5035.45,75.69,TRADE
QLD1,2026/07/01 13:00:00,5008.55,73.35,TRADE
QLD1,2026/07/01 13:05:00,4913.1,73.28,TRADE
QLD1,2026/07/01 13:10:00,4970.08,76.64,TRADE
QLD1,2026/07/01 13:15:00,5043.34,79.60,TRADE
QLD1,2026/07/01 13:20:00,5073.17,79.13,TRADE
QLD1,2026/07/01 13:25:00,5007.1,76.64,TRADE
QLD1,2026/07/01 13:30:00,5028,76.64,TRADE
QLD1,2026/07/01 13:35:00,5060.26,72.96,TRADE
QLD1,2026/07/01 13:40:00,5054.7,76.64,TRADE
QLD1,2026/07/01 13:45:00,5084.14,68.99,TRADE
QLD1,2026/07/01 13:50:00,5196.57,67.75,TRADE
QLD1,2026/07/01 13:55:00,5167.88,75.39,TRADE
QLD1,2026/07/01 14:00:00,5207.36,73.98,TRADE
QLD1,2026/07/01 14:05:00,5278.86,73.98,TRADE
QLD1,2026/07/01 14:10:00,5304.69,73.16,TRADE
QLD1,2026/07/01 14:15:00,5357.91,82.36,TRADE
QLD1,2026/07/01 14:20:00,5441.73,82.36,TRADE
QLD1,2026/07/01 14:25:00,5463.57,84.02,TRADE
QLD1,2026/07/01 14:30:00,5390.39,82.36,TRADE
QLD1,2026/07/01 14:35:00,5498.28,79.49,TRADE
QLD1,2026/07/01 14:40:00,5569.89,82.36,TRADE
QLD1,2026/07/01 14:45:00,5597.39,82.36,TRADE
QLD1,2026/07/01 14:50:00,5692.47,82.36,TRADE
QLD1,2026/07/01 14:55:00,5685.03,77.25,TRADE
QLD1,2026/07/01 15:00:00,5784.47,78.82,TRADE
QLD1,2026/07/01 15:05:00,5845.9,70.45,TRADE
QLD1,2026/07/01 15:10:00,5907.19,71.42,TRADE
QLD1,2026/07/01 15:15:00,5990.71,70.58,TRADE
QLD1,2026/07/01 15:20:00,6040.69,70.20,TRADE
QLD1,2026/07/01 15:25:00,6142.43,70.74,TRADE
QLD1,2026/07/01 15:30:00,6218.63,71.71,TRADE
QLD1,2026/07/01 15:35:00,6262.09,85,TRADE
QLD1,2026/07/01 15:40:00,6289.08,70.30,TRADE
QLD1,2026/07/01 15:45:00,6388,71.63,TRADE
QLD1,2026/07/01 15:50:00,6485.11,73.56,TRADE
QLD1,2026/07/01 15:55:00,6572.49,98.48,TRADE
QLD1,2026/07/01 16:00:00,6588.2,97.26,TRADE
QLD1,2026/07/01 16:05:00,6573.82,77.87,TRADE
QLD1,2026/07/01 16:10:00,6653.89,95.02,TRADE
QLD1,2026/07/01 16:15:00,6734.83,96.75,TRADE
QLD1,2026/07/01 16:20:00,6833.01,99.46,TRADE
QLD1,2026/07/01 16:25:00,6878.38,102.88,TRADE
QLD1,2026/07/01 16:30:00,6984.08,103.38,TRADE
QLD1,2026/07/01 16:35:00,7054.43,102.88,TRADE
QLD1,2026/07/01 16:40:00,7128.29,102.88,TRADE
QLD1,2026/07/01 16:45:00,7215.85,103.14,TRADE
QLD1,2026/07/01 16:50:00,7269.55,102.90,TRADE
QLD1,2026/07/01 16:55:00,7368.37,107.95,TRADE
QLD1,2026/07/01 17:00:00,7331.19,102.88,TRADE
QLD1,2026/07/01 17:05:00,7444.91,103.43,TRADE
QLD1,2026/07/01 17:10:00,7354.73,102.90,TRADE
QLD1,2026/07/01 17:15:00,7363.76,101.64,TRADE
QLD1,2026/07/01 17:20:00,7540.28,102.90,TRADE
QLD1,2026/07/01 17:25:00,7548.55,103.83,TRADE
QLD1,2026/07/01 17:30:00,7616.64,102.88,TRADE
QLD1,2026/07/01 17:35:00,7657.73,102.88,TRADE
QLD1,2026/07/01 17:40:00,7710.35,102.88,TRADE
QLD1,2026/07/01 17:45:00,7665.49,102.88,TRADE
QLD1,2026/07/01 17:50:00,7760.71,102.88,TRADE
QLD1,2026/07/01 17:55:00,7720.43,103.12,TRADE
QLD1,2026/07/01 18:00:00,7787.19,103.82,TRADE
QLD1,2026/07/01 18:05:00,7701.17,103.83,TRADE
QLD1,2026/07/01 18:10:00,7678.53,104.40,TRADE
QLD1,2026/07/01 18:15:00,7644.49,101.66,TRADE
QLD1,2026/07/01 18:20:00,7660.45,101.68,TRADE
QLD1,2026/07/01 18:25:00,7572.78,102.21,TRADE
QLD1,2026/07/01 18:30:00,7609.02,102.88,TRADE
QLD1,2026/07/01 18:35:00,7667.24,93.20,TRADE
QLD1,2026/07/01 18:40:00,7610.08,93.20,TRADE
QLD1,2026/07/01 18:45:00,7530.34,90.40,TRADE
QLD1,2026/07/01 18:50:00,7542.49,90.40,TRADE
QLD1,2026/07/01 18:55:00,7559.67,93.20,TRADE
QLD1,2026/07/01 19:00:00,7525.79,93.20,TRADE
QLD1,2026/07/01 19:05:00,7486.43,90.46,TRADE
QLD1,2026/07/01 19:10:00,7473.11,90.01,TRADE
QLD1,2026/07/01 19:15:00,7439.25,90.03,TRADE
QLD1,2026/07/01 19:20:00,7389.99,90.01,TRADE
QLD1,2026/07/01 19:25:00,7322.04,87.74,TRADE
QLD1,2026/07/01 19:30:00,7376.86,88.08,TRADE
QLD1,2026/07/01 19:35:00,7350.92,88.62,TRADE
QLD1,2026/07/01 19:40:00,7287.25,86.87,TRADE
QLD1,2026/07/01 19:45:00,7313.62,86.90,TRADE
QLD1,2026/07/01 19:50:00,7343.88,89.19,TRADE
QLD1,2026/07/01 19:55:00,7223.33,84.50,TRADE
QLD1,2026/07/01 20:00:00,7215.8,84.50,TRADE
QLD1,2026/07/01 20:05:00,7211.43,84.50,TRADE
QLD1,2026/07/01 20:10:00,7204.93,84.50,TRADE
QLD1,2026/07/01 20:15:00,7195.77,84.50,TRADE
QLD1,2026/07/01 20:20:00,7233.61,84.71,TRADE
QLD1,2026/07/01 20:25:00,7189.37,84.50,TRADE
QLD1,2026/07/01 20:30:00,7137.3,84.50,TRADE
QLD1,2026/07/01 20:35:00,7099.47,84.03,TRADE
QLD1,2026/07/01 20:40:00,7137.95,84.51,TRADE
QLD1,2026/07/01 20:45:00,7145.32,84.50,TRADE
QLD1,2026/07/01 20:50:00,7169.05,84.50,TRADE
QLD1,2026/07/01 20:55:00,7164.68,82.72,TRADE
QLD1,2026/07/01 21:00:00,7106.19,75.67,TRADE
QLD1,2026/07/01 21:05:00,7130.25,81.24,TRADE
QLD1,2026/07/01 21:10:00,7079.47,82.72,TRADE
QLD1,2026/07/01 21:15:00,6999.24,74.61,TRADE
QLD1,2026/07/01 21:20:00,6945.79,72.50,TRADE
QLD1,2026/07/01 21:25:00,7052.69,83.73,TRADE
QLD1,2026/07/01 21:30:00,6951.94,76.01,TRADE
QLD1,2026/07/01 21:35:00,6944.19,80,TRADE
QLD1,2026/07/01 21:40:00,6929.74,82.72,TRADE
QLD1,2026/07/01 21:45:00,6881.79,82.03,TRADE
QLD1,2026/07/01 21:50:00,6846.22,76.91,TRADE
QLD1,2026/07/01 21:55:00,6822.1,72.38,TRADE
QLD1,2026/07/01 22:00:00,6780.82,72.50,TRADE
QLD1,2026/07/01 22:05:00,6643.98,79.72,TRADE
QLD1,2026/07/01 22:10:00,6658.48,85.24,TRADE
QLD1,2026/07/01 22:15:00,6598.95,82.72,TRADE
QLD1,2026/07/01 22:20:00,6602.54,80.21,TRADE
QLD1,2026/07/01 22:25:00,6571.84,70.30,TRADE
QLD1,2026/07/01 22:30:00,6465.76,69.95,TRADE
QLD1,2026/07/01 22:35:00,6471.5,72.50,TRADE
QLD1,2026/07/01 22:40:00,6389.6,72.50,TRADE
QLD1,2026/07/01 22:45:00,6421.02,75.63,TRADE
QLD1,2026/07/01 22:50:00,6315.84,70.30,TRADE
QLD1,2026/07/01 22:55:00,6261.72,71.11,TRADE
QLD1,2026/07/01 23:00:00,6235.83,72.50,TRADE
QLD1,2026/07/01 23:05:00,6257.95,83.73,TRADE
QLD1,2026/07/01 23:10:00,6203.98,81.87,TRADE
QLD1,2026/07/01 23:15:00,6196.41,72.50,TRADE
QLD1,2026/07/01 23:20:00,6152.17,82.72,TRADE
QLD1,2026/07/01 23:25:00,6181.82,72.41,TRADE
QLD1,2026/07/01 23:30:00,6102.41,62.57,TRADE
QLD1,2026/07/01 23:35:00,6080.8,72.39,TRADE
QLD1,2026/07/01 23:40:00,6099.54,72.50,TRADE
QLD1,2026/07/01 23:45:00,6139.52,72.50,TRADE
QLD1,2026/07/01 23:50:00,6061.26,71.86,TRADE
QLD1,2026/07/01 23:55:00,6078.36,71.87,TRADE
QLD1,2026/07/02 00:00:00,5988.41,62.09,TRADE
QLD1,2026/07/02 00:05:00,6019.48,72.50,TRADE
QLD1,2026/07/02 00:10:00,5947.53,79.55,TRADE
QLD1,2026/07/02 00:15:00,5915.92,74.10,TRADE
QLD1,2026/07/02 00:20:00,5904.5,79,TRADE
QLD1,2026/07/02 00:25:00,5860.2,73.11,TRADE
QLD1,2026/07/02 00:30:00,5844.7,67.99,TRADE
QLD1,2026/07/02 00:35:00,5811.41,67.75,TRADE
QLD1,2026/07/02 00:40:00,5881.8,72.50,TRADE
QLD1,2026/07/02 00:45:00,5779.04,68.47,TRADE
QLD1,2026/07/02 00:50:00,5786.16,67.75,TRADE
QLD1,2026/07/02 00:55:00,5776.56,67.75,TRADE
QLD1,2026/07/02 01:00:00,5721.78,67.75,TRADE
QLD1,2026/07/02 01:05:00,5672.76,67.75,TRADE
QLD1,2026/07/02 01:10:00,5671.32,68.81,TRADE
QLD1,2026/07/02 01:15:00,5679.8,69.48,TRADE
QLD1,2026/07/02 01:20:00,5705.51,70.39,TRADE
QLD1,2026/07/02 01:25:00,5681.37,67.75,TRADE
QLD1,2026/07/02 01:30:00,5691.08,67.75,TRADE
QLD1,2026/07/02 01:35:00,5704.67,67.75,TRADE
QLD1,2026/07/02 01:40:00,5650.39,67.75,TRADE
QLD1,2026/07/02 01:45:00,5626.94,67.75,TRADE
QLD1,2026/07/02 01:50:00,5630.96,69.11,TRADE
QLD1,2026/07/02 01:55:00,5593.58,67.99,TRADE
QLD1,2026/07/02 02:00:00,5567.78,67.75,TRADE
QLD1,2026/07/02 02:05:00,5597.92,67.75,TRADE
QLD1,2026/07/02 02:10:00,5578.5,67.75,TRADE
QLD1,2026/07/02 02:15:00,5587.05,67.75,TRADE
QLD1,2026/07/02 02:20:00,5664.5,55.94,TRADE
QLD1,2026/07/02 02:25:00,5560.01,67.75,TRADE
QLD1,2026/07/02 02:30:00,5578.1,73.06,TRADE
QLD1,2026/07/02 02:35:00,5566.18,67.75,TRADE
QLD1,2026/07/02 02:40:00,5508.69,55.94,TRADE
QLD1,2026/07/02 02:45:00,5644.11,67.75,TRADE
QLD1,2026/07/02 02:50:00,5581.07,67.75,TRADE
QLD1,2026/07/02 02:55:00,5565.4,55.75,TRADE
QLD1,2026/07/02 03:00:00,5600.63,55.72,TRADE
QLD1,2026/07/02 03:05:00,5547.43,67.75,TRADE
QLD1,2026/07/02 03:10:00,5594.08,68.38,TRADE
QLD1,2026/07/02 03:15:00,5564.77,50.02,TRADE
QLD1,2026/07/02 03:20:00,5581.47,53.75,TRADE
QLD1,2026/07/02 03:25:00,5612.07,67.97,TRADE
QLD1,2026/07/02 03:30:00,5564.78,70.20,TRADE
QLD1,2026/07/02 03:35:00,5625.3,68.41,TRADE
QLD1,2026/07/02 03:40:00,5546.75,49.68,TRADE
QLD1,2026/07/02 03:45:00,5602.99,53.75,TRADE
QLD1,2026/07/02 03:50:00,5633.82,69.37,TRADE
QLD1,2026/07/02 03:55:00,5564.86,69.69,TRADE
QLD1,2026/07/02 04:00:00,5581.62,55.72,TRADE
QLD1,2026/07/02 04:05:00,5572.99,55.76,TRADE
QLD1,2026/07/02 04:10:00,5666.98,67.75,TRADE
QLD1,2026/07/02 04:15:00,5582.61,57.77,TRADE
QLD1,2026/07/02 04:20:00,5652.2,67.75,TRADE
QLD1,2026/07/02 04:25:00,5714.76,55.76,TRADE
QLD1,2026/07/02 04:30:00,5728.62,58.61,TRADE
QLD1,2026/07/02 04:35:00,5693.94,58.21,TRADE
QLD1,2026/07/02 04:40:00,5727.8,67.75,TRADE
QLD1,2026/07/02 04:45:00,5719.72,67.75,TRADE
QLD1,2026/07/02 04:50:00,5772.61,57.16,TRADE
QLD1,2026/07/02 04:55:00,5835.73,55.94,TRADE
QLD1,2026/07/02 05:00:00,5812.2,58.30,TRADE
QLD1,2026/07/02 05:05:00,5917.22,67.23,TRADE
QLD1,2026/07/02 05:10:00,5922.94,68.44,TRADE
QLD1,2026/07/02 05:15:00,5958.63,58.03,TRADE
QLD1,2026/07/02 05:20:00,6030.81,59.59,TRADE
QLD1,2026/07/02 05:25:00,6014.16,67.75,TRADE
QLD1,2026/07/02 05:30:00,6067.92,69.08,TRADE
QLD1,2026/07/02 05:35:00,6135.82,55.94,TRADE
QLD1,2026/07/02 05:40:00,6202.79,69.10,TRADE
QLD1,2026/07/02 05:45:00,6196.54,71.43,TRADE
QLD1,2026/07/02 05:50:00,6193.14,49.60,TRADE
QLD1,2026/07/02 05:55:00,6239.63,55.94,TRADE
QLD1,2026/07/02 06:00:00,6270.3,71.49,TRADE
QLD1,2026/07/02 06:05:00,6305.37,72.50,TRADE
QLD1,2026/07/02 06:10:00,6425.64,83.73,TRADE
QLD1,2026/07/02 06:15:00,6543.15,87.90,TRADE
QLD1,2026/07/02 06:20:00,6531.71,90.30,TRADE
QLD1,2026/07/02 06:25:00,6557.67,84.50,TRADE
QLD1,2026/07/02 06:30:00,6585.47,90.30,TRADE
QLD1,2026/07/02 06:35:00,6612.09,87.74,TRADE
QLD1,2026/07/02 06:40:00,6649.45,102.88,TRADE
QLD1,2026/07/02 06:45:00,6675.46,89.53,TRADE
QLD1,2026/07/02 06:50:00,6712.62,90.03,TRADE
QLD1,2026/07/02 06:55:00,6774.58,91.97,TRADE
QLD1,2026/07/02 07:00:00,6745.54,91.34,TRADE
QLD1,2026/07/02 07:05:00,6782.97,91.38,TRADE
QLD1,2026/07/02 07:10:00,6813.72,90.01,TRADE
QLD1,2026/07/02 07:15:00,6782.86,90.03,TRADE
QLD1,2026/07/02 07:20:00,6775.92,109,TRADE
QLD1,2026/07/02 07:25:00,6772.07,108.12,TRADE
QLD1,2026/07/02 07:30:00,6657.7,105.48,TRADE
QLD1,2026/07/02 07:35:00,6597.94,90.03,TRADE
QLD1,2026/07/02 07:40:00,6537.36,93.21,TRADE
QLD1,2026/07/02 07:45:00,6542.23,96.77,TRADE
QLD1,2026/07/02 07:50:00,6492.45,90.03,TRADE
QLD1,2026/07/02 07:55:00,6446.09,90.01,TRADE
QLD1,2026/07/02 08:00:00,6425.11,90.01,TRADE
QLD1,2026/07/02 08:05:00,6406.26,90.01,TRADE
QLD1,2026/07/02 08:10:00,6443.79,83.20,TRADE
QLD1,2026/07/02 08:15:00,6462.21,67.99,TRADE
QLD1,2026/07/02 08:20:00,6477.57,78.54,TRADE
QLD1,2026/07/02 08:25:00,6456.11,55.94,TRADE
QLD1,2026/07/02 08:30:00,6430.67,66.76,TRADE
QLD1,2026/07/02 08:35:00,6295.99,68.47,TRADE
QLD1,2026/07/02 08:40:00,6215.6,67.99,TRADE
QLD1,2026/07/02 08:45:00,6079.38,55.94,TRADE
QLD1,2026/07/02 08:50:00,6019.13,45.25,TRADE
QLD1,2026/07/02 08:55:00,5952.93,55.94,TRADE
QLD1,2026/07/02 09:00:00,5994.63,68.53,TRADE
QLD1,2026/07/02 09:05:00,5831.45,55.94,TRADE
QLD1,2026/07/02 09:10:00,5880,55.94,TRADE
QLD1,2026/07/02 09:15:00,5720.54,55.94,TRADE
QLD1,2026/07/02 09:20:00,5719.87,69.10,TRADE
QLD1,2026/07/02 09:25:00,5562.05,73.54,TRADE
QLD1,2026/07/02 09:30:00,5486.56,53.75,TRADE
QLD1,2026/07/02 09:35:00,5462.37,55.94,TRADE
QLD1,2026/07/02 09:40:00,5436.6,67.23,TRADE
QLD1,2026/07/02 09:45:00,5460.2,67.99,TRADE
QLD1,2026/07/02 09:50:00,5459.9,55.72,TRADE
QLD1,2026/07/02 09:55:00,5391.08,55.72,TRADE
QLD1,2026/07/02 10:00:00,5366.12,48.28,TRADE
QLD1,2026/07/02 10:05:00,5360.18,67.23,TRADE
QLD1,2026/07/02 10:10:00,5457.35,69.16,TRADE
QLD1,2026/07/02 10:15:00,5456.34,67.99,TRADE
QLD1,2026/07/02 10:20:00,5394.04,55.76,TRADE
QLD1,2026/07/02 10:25:00,5404.99,49.89,TRADE
QLD1,2026/07/02 10:30:00,5354.06,67.99,TRADE
QLD1,2026/07/02 10:35:00,5263.9,69.10,TRADE
QLD1,2026/07/02 10:40:00,5332.88,53.75,TRADE
QLD1,2026/07/02 10:45:00,5293.64,50.53,TRADE
QLD1,2026/07/02 10:50:00,5332.91,67.75,TRADE
QLD1,2026/07/02 10:55:00,5393.51,71.74,TRADE
QLD1,2026/07/02 11:00:00,5312.38,67.99,TRADE
QLD1,2026/07/02 11:05:00,5345.9,55.72,TRADE
QLD1,2026/07/02 11:10:00,5580.05,67.75,TRADE
QLD1,2026/07/02 11:15:00,5577.09,71,TRADE
QLD1,2026/07/02 11:20:00,5600.35,72.52,TRADE
QLD1,2026/07/02 11:25:00,5729.78,76.64,TRADE
QLD1,2026/07/02 11:30:00,5725.11,76.64,TRADE
QLD1,2026/07/02 11:35:00,5651.43,70.30,TRADE
QLD1,2026/07/02 11:40:00,5728.22,67.99,TRADE
QLD1,2026/07/02 11:45:00,5697.71,72.51,TRADE
QLD1,2026/07/02 11:50:00,5607.46,70.30,TRADE
QLD1,2026/07/02 11:55:00,5643.38,67.75,TRADE
QLD1,2026/07/02 12:00:00,5641.93,70.30,TRADE
QLD1,2026/07/02 12:05:00,5564.06,72.51,TRADE
QLD1,2026/07/02 12:10:00,5627.61,72.52,TRADE
QLD1,2026/07/02 12:15:00,5576,72.52,TRADE
QLD1,2026/07/02 12:20:00,5646.73,72.52,TRADE
QLD1,2026/07/02 12:25:00,5600.98,72.51,TRADE
